id,created_at,updated_at,hotel_id,customer,content,score,customer_level,influence_count,travel_type,comment_time,comment_count,hotel_type
108499,2018-11-19 12:34:34.038328+00,2018-11-19 12:34:34.038328+00,346398,M***0,用了那么多次携程第一次给酒店差评，第一服务态度除了门口保安很好主动会帮客人提行李。已经提前一天联系酒店需要大床房还有楼层安排高一点。完全无视前台入住的时候还跟我说5楼已经很高了。洗澡冷暖水自动切换。暖气完全摆设。开30度开了一个下午室内温度还23度。现在上海市零下2度。叫人来修完全没效果。换房就跟你说没房。800块一晚就这种配置跟服务质量，我劝酒店真的别找水军给你们刷4.6的评分了！完全就一个小宾馆的质量！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,1,level_new,1,情侣出游,2018年01月入住,4,豪华城市景观房
108408,2018-11-19 12:34:13.934656+00,2018-11-19 12:34:13.934656+00,346398,j***n,一个五星酒店停车竟然要收费，绿地老板太抠了吧。停一天64元。如家好歹有的店还提供免费停车场，连如家都不如。这种酒店直接上黑名单，服务再好，设施再好也再见。以后不会住了。,2.3,level_daren,15,情侣出游,2018年02月入住,16,豪华城市景观房
108448,2018-11-19 12:34:23.658267+00,2018-11-19 12:34:23.658267+00,346398,M***4,今天帮客户定房间入住，携程上是订单生成后标注尽量大床房也就算了，后来我还特意打电话到万豪客户部标注要大床房，结果客人去入住了，前台说没有大床房。我就打电话给客服沟通，结果所谓的客服经理说今天肯定没有大床房了。只有总统套房我也是无语了，什么意思？语言攻击吗？结果不知道哪位领导还是给调到了大床房～呵呵这种服务态度简直是恶劣。希望给出一个解释，这种经理是不是应该处理一下？,1,level_new,2,商务出差,2018年02月入住,1,豪华城市景观房
108479,2018-11-19 12:34:29.650363+00,2018-11-19 12:34:29.650363+00,347132,Z***y,"来回来去最后加了600块钱入住了一个灯坏了的套房
真是纯城市景观啊，使劲儿扒着窗户才能看见三剑客。
第一次订单在携程订的含早双床，被要求退掉，说没有双床，第二次定的是大/双床不含早，早上到了酒店说没有双床，也没有房间，这个时候戏就来了啊，说满房，只有套房可以早些入住，需要加600块钱，然后说是携程问题、我就打电话给携程啊，磨磨叽叽40多分钟没什么结果，酒店还是一副强硬的态度，哎呀，有没有搞错，到底谁是客人。因为着急赶时间、就加了600块住进套房，然后，一进门，是大床房。就打电话给前台啊，问怎么是大床，答，套房都是大床。我就呵呵呵。
办完事情回来晚上8:00左右，一进门，俩男的在屋里说话，一问，灯坏了，还好我定了当天返程的机票。晚上8:20从房间离开，灯都还没有修好。还好我现在到家了。
四季酒店，你好意思么……
我这么爱写好评的客人，被逼成这样。",2.8,level_daren,1,商务出差,2018年09月入住,21,豪华客房
108440,2018-11-19 12:34:22.368616+00,2018-11-19 12:34:22.368616+00,347132,深***n,周边同等价位酒店基本都住过，四季体验感最差了，房型小不说还与网站图片不符。不值得入住，后悔选择四季。,2.3,level_daren,2,独自旅行,2018年11月入住,11,豪华客房
108699,2018-11-19 12:35:19.088481+00,2018-11-19 12:35:19.088481+00,346398,E***7,有人见过这种万豪？我还以为我住的汉庭呢，简直不可思议，真是给我震惊到了，早饭倒是还行，房间一无是处。,2.5,level_daren,2,朋友出游,2017年07月入住,18,豪华江景房
108458,2018-11-19 12:34:25.844502+00,2018-11-19 12:34:25.844502+00,346398,M***9,服务太差了。 前台好像所有人都不会说请，谢谢等礼貌用语。感觉没有培训过。 丢了万豪的脸,2.3,level_new,1,商务出差,2018年05月入住,4,豪华城市景观房
108538,2018-11-19 12:34:42.770939+00,2018-11-19 12:34:42.770939+00,346398,_***6,住过这个价格最垃圾的酒店，女前台很装逼 跟欠他钱一样,1,level_daren,1,商务出差,2018年07月入住,13,豪华城市景观房
108642,2018-11-19 12:35:08.93855+00,2018-11-19 12:35:08.93855+00,346398,1***0,由于台风原因，想续住1夜都被拒绝，服务态度冷淡。,2.8,level_new,1,其它,2018年07月入住,1,行政城市景观房
108732,2018-11-19 12:35:26.277983+00,2018-11-19 12:35:26.277983+00,346398,2***1,刚刚入住大大失望，还要收取停车费，入住后发现床单有霉点，床头柜上的居然有灰，真是不可思议！,2,level_new,1,商务出差,2017年08月入住,1,豪华城市景观房
108645,2018-11-19 12:35:09.091162+00,2018-11-19 12:35:09.091162+00,346398,1***3,近日月光 田子坊 吃饭购物都很方便 房间也还不错 只可惜 酒店的服务差到极致 1 由于房间台灯坏了 前台也有所告知 我就上楼休息 本次没有打算要用台灯 所以也没有放在心上 关键点来了 我躺床上休息了10分钟 不到 正睡着时 工程人员过来了 只按了二下门铃 我刚醒时 正准备开门时 没想到工程人员自己刷卡进来了 这个是什么逻辑 如果我在房间里有在睡觉或其他事情 不是所有的隐私都看到了吗 我当时真的很困才不想处理 只想睡觉 现在想想都很害怕 望酒店严肃处理 并对消费者的影响进行反馈 谢谢,2.8,level_master,9,朋友出游,2017年11月入住,42,豪华江景房
108774,2018-11-19 12:35:35.15485+00,2018-11-19 12:35:35.15485+00,346398,3***7,垃圾！ 我住了那么多年酒店 第一次有碰到停车酒店不能免费的 两辆车 光停车费就是近1000块 早餐简陋 就你这样的酒店还1000多一晚 骗钱吧 100我都不会再去住了！,1,level_master,15,商务出差,2017年10月入住,87,豪华江景房
108791,2018-11-19 12:35:42.401691+00,2018-11-19 12:35:42.401691+00,346398,_***1,服务态度一般般吧,2.5,level_new,0,商务出差,2018年11月入住,1,豪华城市景观房
108738,2018-11-19 12:35:26.746616+00,2018-11-19 12:35:26.746616+00,346398,I***O,"住过的这个档次的酒店是体验最差的一次。
1、到酒店门口地面有好几个停车位，但不让停，让停地下车库，结果地下车库说了第三方服务的是收费的，交了64元停车费，这不是故意让我我们停楼下交费去嘛
2、定的是行政房，办理入住时说可以享受行政待遇，早餐28楼行政餐厅，结果第二天去吃早餐说带小孩不让用",2.3,level_daren,1,家庭亲子,2017年10月入住,25,行政城市景观房
108740,2018-11-19 12:35:26.850453+00,2018-11-19 12:35:26.850453+00,346398,C***s,前台的服务态度是真的差。明明就是有空房的，就是不给，一定要说至少得等一个小时才有。后来知道我有会员赠送的行政楼层服务，立马给房。还有预订部，我八月份订的酒店，明确说了要大床房。结果前台员工告知说预订部在九月底把我的大床房改成了双床？？万豪酒店还能有这样的服务？？看样子还是见识的少，一直以为万豪所有酒店的服务都很好。,2.5,level_new,2,朋友出游,2017年10月入住,3,豪华城市景观房
108798,2018-11-19 12:35:42.778649+00,2018-11-19 12:35:42.778649+00,346398,_***3,停车收费8元一小时，64元封顶。保安和前台服务太差，保安引导车辆停在违停监控拍摄区，真的醉了。,2.5,level_daren,1,家庭亲子,2018年01月入住,5,豪华城市景观房
108772,2018-11-19 12:35:35.046204+00,2018-11-19 12:35:35.046204+00,346398,_***2,房间进来一股臭味，床铺靠背比快捷酒店的还差劲，服务人员素质有待提高，住了这么多酒店，第一次感觉这么差万豪真令人失望，,1,level_daren,0,商务出差,2017年10月入住,23,豪华城市景观房
108767,2018-11-19 12:35:34.775315+00,2018-11-19 12:35:34.775315+00,346398,1***8,坏人，坏企业，我爱祖国，和分裂症势不两立！我们不要成为下一个伊拉克、叙利亚、利比亚，我们要捍卫国家主权！,1,level_daren,26,商务出差,2017年12月入住,11,豪华城市景观房
108976,2018-11-19 12:36:33.552055+00,2018-11-19 12:36:33.552055+00,346398,2***7,非常失望。房间的空调根本热不起来，一晚上都凉嗖嗖的。设施也有点显陈旧。,2.5,level_daren,5,情侣出游,2017年12月入住,15,豪华城市景观房
108890,2018-11-19 12:36:17.354779+00,2018-11-19 12:36:17.354779+00,346398,E***8,酒店毛巾、床單、被子，枕頭很髒，洗漱用品很差。另外，該酒店無停車券提供。,1.3,level_daren,1,其它,2018年02月入住,9,豪华城市景观房
109030,2018-11-19 12:36:50.42939+00,2018-11-19 12:36:50.42939+00,346398,孙***公,住过的最差的万豪酒店 停车场该怎么收怎么收 一点折扣都没有 房间很像中式五星级酒店 总之很一般,2.5,level_daren,0,商务出差,2017年10月入住,21,豪华城市景观房
108882,2018-11-19 12:36:16.917596+00,2018-11-19 12:36:16.917596+00,346398,听***筑,地面位置不让停，要我停地下车库，第二天居然停车收了我64元，这么大的酒店，你停车收费不砸万豪牌子吗？哪怕你告知清楚也可以，地面车位空着不让停，大堂经理一副爱答不理的态度，你牛啊！为了给酒店创收吗？不推荐入住，万豪酒店中的垃圾，垃圾中的战斗机！！！！,1,level_master,20,商务出差,2017年08月入住,81,行政江景房
108862,2018-11-19 12:36:08.815244+00,2018-11-19 12:36:08.815244+00,346398,六***六,说实话，各方面都很一般，订的行政江景房，隔音很差，设施也很陈旧，停车还需要自己付费，失望！,2,level_master,10,情侣出游,2017年12月入住,63,行政江景房
109005,2018-11-19 12:36:41.551033+00,2018-11-19 12:36:41.551033+00,346398,M***1,陪老婆来看病，在携程上订了两天后边又续住了两天，这酒店我已经无语了，房间里浴巾四天从来没换过，洗发水沐浴露这些从来不主动补进来，也是我住过的第一家没有免费wifi的酒店，第一家礼宾不给送东西的酒店，出门打个车还好有滴滴不然十分钟都出不了门，垃圾酒店,2,level_new,2,其它,2017年07月入住,4,豪华城市景观房
108989,2018-11-19 12:36:40.555339+00,2018-11-19 12:36:40.555339+00,347132,M***2,非常不爽，扣了我1000的清洁费，说抽烟，我赶时间没有和他们整治，其实根本没证据，每次都住洲际，这次给差评,1,level_new,1,商务出差,2018年07月入住,4,豪华客房
109165,2018-11-19 12:37:26.359401+00,2018-11-19 12:37:26.359401+00,347132,M***4,第一次住四季印象很不好，跟其他同级别酒店比毫无服务可言，房间中规中矩,2.8,level_new,5,家庭亲子,2018年06月入住,4,豪华客房
109220,2018-11-19 12:37:35.099662+00,2018-11-19 12:37:35.099662+00,346398,雨***清,到底是知名五星级的酒店，任何事物都是高大尚的！特别是自助早餐，品种多，味道好，吃得很饱很好！一千元的价位是货真价实的！,1,level_master,11,家庭亲子,2017年07月入住,31,豪华城市景观房
109008,2018-11-19 12:36:41.69797+00,2018-11-19 12:36:41.69797+00,346398,1***8,住了两天，入住第二天早上出去办事，回来后房间打扫了，充电器，虎牌水杯不见了，交涉良久，酒店还是找不见，清洁员眼神闪烁还说赔一个给我，我要你赔的有什么用。只能叹一口气了。大白天招贼了。希望酒店把最底层员工素质好好把把关。,1,level_new,2,商务出差,2017年07月入住,4,豪华城市景观房
109242,2018-11-19 12:37:42.319993+00,2018-11-19 12:37:42.319993+00,346398,烂***泥,"住酒店check in时间停车还收费，那你开什么酒店，差评……垃圾！
这么偏僻的位置停车还收费",2.8,level_master,25,家庭亲子,2017年11月入住,43,豪华城市景观房
109296,2018-11-19 12:37:50.725139+00,2018-11-19 12:37:50.725139+00,346398,_***2,携程预定真是烂，服务务必差，到处都是坑。能不用就不用了。,1,level_new,0,商务出差,2018年01月入住,3,豪华城市景观房
109280,2018-11-19 12:37:44.143198+00,2018-11-19 12:37:44.143198+00,347132,1***5,住过服务最差，服务员最牛的酒店，下车没人管行李，登记前台凑一堆儿在说笑，差到离谱，客房服务各种事儿B,1.8,level_new,5,商务出差,2018年04月入住,1,行政景观房
109364,2018-11-19 12:38:09.756849+00,2018-11-19 12:38:09.756849+00,347132,3***3,手机拉在大厅，刚下电梯马上去拿就被人拿走了，大厅监控不让看，车库监控不到位，想问车牌号码都不给，报个警还得自己解决！虽然东西拉下主要责任在自己，可是在酒店丢的，帮忙查一下也是应该吧，本来半个小时就能解决的问题，硬是拖了好几小时，作为一个高品质的五星级酒店，这样的服务给差评！,2.5,level_new,18,家庭亲子,2018年01月入住,1,豪华客房
109349,2018-11-19 12:38:08.695615+00,2018-11-19 12:38:08.695615+00,346398,n***o,酒店前台的态度非常恶劣。没有提供我们预定的房型，当我们和前台商量时，前台竟然直接喊保安直接赶我们出去。真的是店大欺客啊。特别是工号00970的员工，见到老外笑脸相迎，对我们的态度确实一种鄙夷和不屑。,1,level_master,1,商务出差,2017年04月入住,52,行政城市景观房
109293,2018-11-19 12:37:50.578431+00,2018-11-19 12:37:50.578431+00,346398,拉***娜,酒店虽是五星，但没有五星的服务，是不是因为上海的原因呢？明明要的大床房，是多天前预定的，给的标间，没休息好。服务员就说没床了。还有携程现在不如以前了，这种带收款，去了还要付房费，退房后再返还房费的很不好，都会了四天了，都没有返，超级不联系下这种单。,1.5,level_daren,0,商务出差,2017年05月入住,12,豪华城市景观房
109351,2018-11-19 12:38:08.795356+00,2018-11-19 12:38:08.795356+00,346398,M***4,返现不主动提供，要自己选择，害我多花200块钱，付钱的时候千万要看清楚,1,level_new,0,其它,2017年10月入住,1,豪华城市景观房
109395,2018-11-19 12:38:16.646721+00,2018-11-19 12:38:16.646721+00,346398,E***6,差，不像五星級，三星就差不多，前台的態度很差。一進門口，我又多行李，沒人幫我的。我說我要吸煙房，先給我一個房還沒進去，臭到要死，下去要求換房，連道歉都不會！我會在意你給我的升級房？服務跟態度差到極點！問那個萬豪禮遇，愛理不理。服務員見到客人不招呼，退房反映問題，根本就是嗯一聲，我操，你這樣的態度還說萬豪，我住過最差的五星級酒店。晚上回到酒店，門口就那個旋轉門，也是沒有任何態度服務可然，面上毫無表情，也沒人搭理。以後到上海都不會住你這間垃圾酒店。學學別人，雷迪森的，索菲特的。別人有的是態度，你呢？好好反省一下。,2.5,level_new,2,独自旅行,2017年01月入住,3,豪华城市景观房
109460,2018-11-19 12:38:28.144018+00,2018-11-19 12:38:28.144018+00,347132,M***0,与通常的四季酒店品质相差很多……,2,level_daren,0,商务出差,2018年11月入住,9,豪华客房
109669,2018-11-19 12:39:07.954025+00,2018-11-19 12:39:07.954025+00,346398,3***6,住过最恶心的酒店了。预定了五个房间最后入住也是五个房，应为工作人员失误最后一个客人来的时候没给我预定的房间而是给的其他房间，全程没有任何电话确认。第二天确要收6个房间价格。过来找前台说情况前台说她没办法让主管来处理。主管出来低着头骂骂咧咧。嘴里不干不净的。我问他你这是来处理事情的态度？他直接说我就这态度，最后还是经理来了加了一定的价格妥协的。投诉电话打过去后也没任何的结果。这样的酒店打着连锁五星的品牌这样处理事真是绝了。希望各位不要再上当了。花钱买恶心,1,level_master,4,商务出差,2017年03月入住,47,城市景观套房
109405,2018-11-19 12:38:17.182003+00,2018-11-19 12:38:17.182003+00,346398,_***8,以前来住笑脸相迎 服务很好 现在来住服务态度真的很差 就因为我是通过第三方携程定的 对他官网下单的客户很客气 对携程客户真的态度服务太差了 再也不会住了 本人说的全是实话 我以前在那边住了三年了 这次让我大跌眼镜 对他的会员是上帝 对携程入住客户不给放卡 千方百计理由让你晚拿房间 续房都不给 续房的价格要翻一翻 大三个电话催你下去交钱 这种5星际酒店服务 如果还有人去 那估计真的是犯贱了,1.8,level_daren,1,商务出差,2017年04月入住,5,豪华城市景观房
109407,2018-11-19 12:38:18.734826+00,2018-11-19 12:38:18.734826+00,347132,3***6,点的小龙虾外卖，说大堂不可以给送要自己下楼取，然后电话告知吃完第一时间通知收拾垃圾，如果屋子里还有小龙虾的味道要罚款。退房的时候又要查房，怕有小龙虾味道。住过这么多星级酒店就你家事最多，早餐也是难吃，种类还少，以后不会再选这家酒店了。,1,level_new,11,情侣出游,2017年12月入住,4,豪华明珠景观房
109711,2018-11-19 12:39:21.105966+00,2018-11-19 12:39:21.105966+00,347132,t***r,前台四眼男，态度极差，不配四季酒店这个名字！三点到店，说没房，让等会，过半小时，还没有，还让等，一直让等着，三点五十了，还让等，请问你连个人话都不会说吗？什么叫“我着急干嘛”，酒店管理层应该反思，四眼男应该下课！最关键是到现在也没有一句抱歉！,2.8,level_master,55,商务出差,2017年10月入住,146,豪华客房
109777,2018-11-19 12:39:35.200834+00,2018-11-19 12:39:35.200834+00,346398,错***觉,前台服务特别差 不像是五星酒店应该有的服务 尤其是有一个肤色偏黑的前台服务员 服务态度非常差 素质也低 拖着空房间不安排 不会变通的服务员 真的和万豪酒店的名字挂不上钩,1,level_daren,0,朋友出游,2017年01月入住,5,豪华城市景观房
109623,2018-11-19 12:38:59.614248+00,2018-11-19 12:38:59.614248+00,346398,1***3,服务特差！环境一般般！酒店餐饮特贵！停车位收费特贵！只想说有损万豪品牌！,1.5,level_daren,2,商务出差,2018年08月入住,15,行政城市景观房
109571,2018-11-19 12:38:50.487699+00,2018-11-19 12:38:50.487699+00,346398,刘***9,定的两个大床房间，到那给安排的两个双床的，要不是钱都交完了不给退，我真不在这住，条件设施就别说了，别人普通的房间都是免费升级行政楼层，我花的行政楼层的钱，代理商这点特别好，到酒店了就告诉你尽量安排大床没有我们也没办法，我想问问没有你怎么不早通知呢，我就定别的酒店了,2,level_master,16,朋友出游,2017年03月入住,109,行政江景房
109670,2018-11-19 12:39:08.004165+00,2018-11-19 12:39:08.004165+00,346398,f***q,没有最差只有更差，没想到万豪都沦落到这种地步了，所谓的城景房打开窗户是个光秃秃的大平台，加价升级江景房打开WIFI，发现要付120块一天的上网费，打电话投诉告诉我必须申请成为他们会员才能免费……无力吐槽，万豪再见,1,level_new,0,家庭亲子,2017年03月入住,3,豪华城市景观房
109619,2018-11-19 12:38:59.400803+00,2018-11-19 12:38:59.400803+00,346398,_***9,前台服务不友好,2.8,level_new,0,独自旅行,2018年08月入住,1,豪华城市景观房
109779,2018-11-19 12:39:35.311124+00,2018-11-19 12:39:35.311124+00,346398,_***8,先说地理位置，附近根本没有东西吃，要出去打车才能吃到东西，前台服务人员态度也不好，而且工作效率非常慢，早餐基本上没啥东西，品种很少。退房的时候押金刷的信用卡，我走的时候还说马上撤销，等了半个月了，还是没有撤销，我只能说这个酒店工作人员工作效率实在太低了。,1,level_daren,4,情侣出游,2017年01月入住,5,豪华城市景观房
109622,2018-11-19 12:38:59.563273+00,2018-11-19 12:38:59.563273+00,346398,2***1,几个问题令人不满，第一是我们3点到店办理入住，被告知前一个团队付了一天半的房费，刚刚退房，目前没有房间提供，需要1小时后才能入住，明显存在一房两售、一女两嫁现象，为了多赚钱，影响了我们的正常入住，酒店也没有给说法。第二是终于入住进来后，5点左右根据枕头菜单电话要了枕头，结果海绵枕已经没有了，改要护颈枕，结果送来一个可笑的车用套脖圈上的飞机枕，真没见过酒店拿的枕头不是适合床上睡觉用的而是适合坐着睡觉用的。第三是酒店停车引导人员服务很差，态度恶劣，夜间11点外出后回酒店，门口有3个停车位，却不让我们住店客人停，称“这里的车位我肯定不会让你停”，问题是旁边一样的车位为什么都停着车，称“那些是临时车，要走的”，我就搞不懂了，住店客人不能停车，外来临时车倒都好停，另外晚上11点多了，还有这么多不过夜的临时车在酒店，不奇怪吗？酒店想要提高营收，服务是关键，否则只会进入恶性循环。,2.3,level_new,1,家庭亲子,2017年03月入住,2,行政江景房
109673,2018-11-19 12:39:08.153108+00,2018-11-19 12:39:08.153108+00,346398,M***8,"提早一周订的房间，竟然到酒店后说只有双床没有大床房，说是旅行社没有确认好！然后自己加钱换了行政房！这是其一。
其二，刚到酒店时，进停车场保安说没有车位，说是住客后，还要拿出手机给他看预定信息才能进停车场，下地库后停车场空空荡荡！
其三，晚上想去酒店二楼的城市节奏随便吃点自助算了，进去服务经理就说我们没有位置了，都预定光了，你们要不要考虑中餐厅或者日本料理！我说我住客，这里没有位置吗？然后又说有！两百多一人的自助性价比超低，随便吃点就扔筷子走人。
其四，早饭种类太少，偏西式，反而行政酒廊的早饭有中式餐点！
作为万豪的会员，上海绿地万豪，是我所住过的万豪酒店中最差的一家！！！
",1,level_daren,4,商务出差,2016年12月入住,7,豪华城市景观房
109901,2018-11-19 12:40:16.533109+00,2018-11-19 12:40:16.533109+00,346398,M***3,酒店大堂经理故意刁难，因为是携程网订的房间没有你所需要的房型，酒店有此房型也不能给客户。因为酒店可以安排给其他住店宾客，如果携程宾客需要的房型只能从江景换成城景房还需另外加300多元差价，该酒店严重违反与携程网之间的协议。最后通过110，携程，万豪酒店客服，酒店提供了空余2010房间，历时近2小时，为此错过了准时吃餐时间（大年初三、饭店关门早）酒店有江景房不给服务品质极差。附件图片为万豪酒店客服和绿地酒店的道歉信。请携程网给予补偿，严惩酒店此类行为。,2.8,level_new,3,独自旅行,2017年01月入住,1,豪华江景房
109937,2018-11-19 12:40:24.70763+00,2018-11-19 12:40:24.70763+00,346398,1***3,#酒店环境#马路对面垃圾中转站早晨吵晚上更吵！服务特差！,1.5,level_daren,2,商务出差,2018年08月入住,15,行政城市景观房
109798,2018-11-19 12:39:40.24553+00,2018-11-19 12:39:40.24553+00,347132,_***4,这是我住过最差的五星酒店，床单，习俗用品毛巾，马桶，材质超级差，也就三星用品,2.8,level_new,8,商务出差,2017年08月入住,4,豪华客房
109955,2018-11-19 12:40:26.066509+00,2018-11-19 12:40:26.066509+00,347132,战***神,这次带着期望值来的！很可惜！名不符实的酒店！做为酒店业的领头羊奢华品牌叫人失望！当天入住，房间已经备好，可是确不是我预定的行政楼层，后被告知原因，进入房间，床板上有脏的痕迹，枕袋也是脏的，后来又发现洗澡的时候，是用淋浴，上面的花洒会一直滴着凉水，很不爽！最可笑的是，晚上需要2双新拖鞋和一个盒纸，竟然用了40分钟之久才给送来！还是催打第二次电话才给送来！更加可笑的是，送来的新拖鞋里都是渣子和垃圾，简直无法接受和理解，继而，需要换下毛巾，结果3条面巾，是脏的！无法接受！前台值班经理对以上时间仅仅是基本的道歉，送来一点小果盘，小点心！草草了事！无法理解国际品牌的处理方式，遮光帘也坏掉了！彻底崩溃！叫我们怎么睡？失望至极！,2.5,level_master,92,家庭亲子,2017年02月入住,56,行政明珠景观房
109926,2018-11-19 12:40:17.618158+00,2018-11-19 12:40:17.618158+00,346398,3***0,非常差，到了酒店通知没有大床房。等了很久没有任何人跟进，而且房间设施也很一般，是住过这么多家万豪中最不喜欢的。,2.3,level_daren,0,商务出差,2017年02月入住,5,豪华城市景观房
110060,2018-11-19 12:40:49.775749+00,2018-11-19 12:40:49.775749+00,346398,3***8,服务差令人失望,2.5,level_master,2,商务出差,2018年05月入住,39,豪华城市景观房
110020,2018-11-19 12:40:42.018716+00,2018-11-19 12:40:42.018716+00,346398,1***8,房间干净、设备齐全,1,level_new,0,商务出差,2018年05月入住,2,豪华城市景观房
110391,2018-11-19 12:42:08.609704+00,2018-11-19 12:42:08.609704+00,346398,M***6,说实话，不怎么样,1.3,level_new,0,商务出差,2018年04月入住,1,豪华城市景观房
110063,2018-11-19 12:40:50.515199+00,2018-11-19 12:40:50.515199+00,346398,_***0,要的吸烟房 排风扇是坏的 换了个房间 结果给我换成了非吸烟房 又换 从10层换到9层 我用了不到1分钟就下去了 在门口站了20分钟没人送钥匙 下去要钥匙 服务员说10分钟之前刚上去看门口没人 我也是服了 撒谎也不撒个圆满的,1,level_new,0,商务出差,2016年12月入住,2,豪华江景房
110100,2018-11-19 12:40:58.638866+00,2018-11-19 12:40:58.638866+00,346398,1***3,服务特差，停车特贵！环境特差！垃圾处理站旁，臭水河边阵阵臭气！,1.5,level_daren,2,商务出差,2018年08月入住,15,豪华城市景观房
110149,2018-11-19 12:41:08.629453+00,2018-11-19 12:41:08.629453+00,346398,M***7,服务很差，东西有遗漏也说没有，东西虽小，顾客或许认为重要呢,2.3,level_new,0,商务出差,2017年07月入住,2,豪华城市景观房
110469,2018-11-19 12:42:26.36777+00,2018-11-19 12:42:26.36777+00,346398,_***4,这个酒店服务人员有个叫Nic的 口吐脏话 态度恶劣 我朋友喝醉醉在酒店大堂醒不来，我出去买药，回来就见他眼睛不是眼睛鼻子不是鼻子态度恶劣还说报警，还说什么有钱了不起的话，呵呵 仇富？还是心理变态？最糟糕的住宿体验 一会就12315誓死捍卫自己权益。就差录音了我也是没经验 希望大家告知如何投诉。,1,level_new,1,商务出差,2017年10月入住,2,行政城市景观房
110470,2018-11-19 12:42:26.418544+00,2018-11-19 12:42:26.418544+00,346398,_***4,垃圾酒店 服务人员态度极差 还说自己是5星？你搞笑呢 请住的人拨打12315投诉 每次房型定完都说让我升级价钱？你之前定的时候不说？定完了价钱？然后每次都显示大床房没有？只有双人？态度恶劣 一说调换就摆脸色给你看。最糟糕的住宿体验 垃圾酒店 没有第二 望广大同仁不要花钱买气受 仅此的忠告。,1,level_new,1,商务出差,2017年10月入住,2,豪华城市景观房
110521,2018-11-19 12:42:42.399819+00,2018-11-19 12:42:42.399819+00,346398,1***3,早餐还行，门童服务态度恶劣，没有停车服务！,1.5,level_daren,2,商务出差,2018年08月入住,15,豪华江景房
110565,2018-11-19 12:42:51.188981+00,2018-11-19 12:42:51.188981+00,346398,1***3,硬件设施，软件服务特差！特差！有损万豪形象？,1.5,level_daren,2,商务出差,2018年08月入住,15,豪华城市景观房
110615,2018-11-19 12:43:00.431711+00,2018-11-19 12:43:00.431711+00,374910,杰***儀,差！本来定了3晚，宁愿多花钱住1晚就去半岛了，房间大而新，可是装修用料很次，泳池是招待所水准,2.5,level_daren,19,商务出差,2016年06月入住,18,外滩江景套房
110390,2018-11-19 12:42:08.564147+00,2018-11-19 12:42:08.564147+00,346398,M***0,前台服务态度差,2.5,level_daren,0,独自旅行,2018年04月入住,8,豪华城市景观房
110592,2018-11-19 12:42:59.71371+00,2018-11-19 12:42:59.71371+00,374910,_***6,"服务太烂了，几乎住过所有大牌酒店，这家悦榕庄是最差的。中午check-in吃完午饭去公司，晚上11点回来发现喝过的咖啡杯根本没洗，卫生间用过的毛巾没有收走换新的，吃过一半的水果没收刀叉也没根本没换没清洗，这可真是开夜床，就是把床单掀起来一角放双拖鞋完事儿。第二天吃早餐，早上在房间开会下来晚了点，面包已经梆梆硬，在面档要了碗面就回座位吃饭，饭都吃完了面也没端上来，过去一看那碗面就原封不动的放在面档上晾着，根本没人管，面档师傅不仅不亲自上菜，连服务员都不给叫一下，还得客人亲子到面档取菜，周围三五个服务员就溜达来溜达去根本没人管估计也根本没看见。
实在失望，在上海2000大几百的房价住静安香格里拉国金丽思卡尔顿或在外滩华尔道夫服务都比这个外滩悦榕庄强100倍，以后不会再来住了。太糟糕了。",2.3,level_daren,12,商务出差,2016年03月入住,8,外滩江景房
110494,2018-11-19 12:42:34.79576+00,2018-11-19 12:42:34.79576+00,346398,1***3,停车太不方便，地理位置差，没商业，没餐饮,1.5,level_daren,2,商务出差,2018年08月入住,15,行政城市景观房
110563,2018-11-19 12:42:51.138857+00,2018-11-19 12:42:51.138857+00,346398,新***资,中午退房时前台一男一女服务态度积其差。这样的人怎可能留在万豪工作？,2,level_new,0,商务出差,2017年02月入住,3,豪华城市景观房
110842,2018-11-19 12:44:01.970186+00,2018-11-19 12:44:01.970186+00,346398,李***霸,退房时前台态度恶劣,1,level_new,0,商务出差,2017年11月入住,2,豪华江景房
110880,2018-11-19 12:44:11.879288+00,2018-11-19 12:44:11.879288+00,347132,M***7,酒店的大厅不如三星级的酒店,1,level_daren,0,商务出差,2018年06月入住,11,豪华客房
110827,2018-11-19 12:43:54.359296+00,2018-11-19 12:43:54.359296+00,346398,M***2,要个充电器都没有，还说什么房间档次不一样房间有的话就有，没有就没有，太失望了，下次再来，不会选择这里。,2.5,level_new,0,家庭亲子,2016年11月入住,1,豪华城市景观房
